Date,Price_ETH,TrxCount_ETH,MarketCap_ETH,TxValAdj_ETH,HashRate_ETH,Supply_ETH,Price_BTC,TrxCount_BTC,MarketCap_BTC,TxValAdj_BTC,HashRate_BTC,Supply_BTC,Price_LTC,TrxCount_LTC,MarketCap_LTC,TxValAdj_LTC,HashRate_LTC,Supply_LTC,Price_DOGE,TrxCount_DOGE,MarketCap_DOGE,TxValAdj_DOGE,HashRate_DOGE,Supply_DOGE
3/7/2016,9.476884016,23271,738415566.7,14483648.68,0.998500268,77917548.16,413.2293662,187221,6318467554,284659564.6,1047436.049,15290461.11,3.24798491,3698,145554225.3,3078228.669,1.627045277,44813701.2,0.000229814,12608,23751084.82,1512792.405,1.532232419,1.03349E+11
3/8/2016,9.772849628,24105,761728847,19928675.16,1.016172946,77943371.28,411.4259532,197505,6292476529,216850038.4,1212820.688,15294311.11,3.225904397,3133,144609071.9,2372010.855,1.436396312,44827451.2,0.000217956,11394,22528533.18,391415.6569,1.406489704,1.03363E+11
3/9/2016,11.81709865,24557,921368689,11754950.88,1.03171419,77969112.06,412.5407035,186674,6311258538,212983477.1,1323077.115,15298511.11,3.261484265,2937,146250013.7,3422156.684,1.47684333,44841551.2,0.000223543,11766,23109144.16,548024.8986,1.417630397,1.03377E+11
3/10/2016,11.16565112,24814,870873245,7967091.104,1.083308616,77995742.06,416.3409287,190661,6371009646,215589886.7,1220696.147,15302386.11,3.26934755,3804,146649530.7,2513831.962,1.512190322,44855901.2,0.000241178,12185,24935476.72,730116.8387,1.435905487,1.0339E+11
3/11/2016,11.1229054,23124,867831820.5,8808599.824,1.095506578,78022044.56,419.5119342,195406,6421211645,235953583.1,1260073.443,15306386.11,3.359803015,4700,150749073.6,5061571.814,1.319873434,44868426.2,0.000241791,12174,25002236.05,466815.1812,1.370902972,1.03404E+11
3/12/2016,13.28365882,27887,1036768512,16982396.53,1.142626972,78048414.72,410.2641633,166468,6281138643,157138719.3,1134066.098,15309986.11,3.263381168,3254,146467485.4,3257851.134,1.443693896,44882126.2,0.000236945,12005,24504374.35,377023.6646,1.377966865,1.03418E+11
3/13/2016,14.34005449,28127,1119609293,23552423.16,1.210061796,78075665.19,411.8058825,147901,6306111597,146168838.6,1047436.049,15313311.11,3.261382543,4112,146426948.2,2470664.858,1.542074706,44897201.2,0.000239781,14232,24800997.36,394998.1561,1.464054192,1.03432E+11
3/14/2016,12.31138585,28528,961544758.2,16582418.58,1.186514777,78102073.16,415.0269573,189108,6357014020,211155683.7,1197069.77,15317111.11,3.278752651,4118,147252638,3067548.995,1.404246441,44911176.2,0.000234404,13307,24248115.38,419844.9851,1.433778069,1.03446E+11
3/15/2016,13.04229902,29273,1019037820,14641952.28,1.216119863,78133296.75,415.2664003,204228,6362353042,222879781,1267948.902,15321136.11,3.297756709,3448,148154692.1,2878230.556,1.479608504,44925901.2,0.000231574,11492,23958549.6,260557.2603,1.439647345,1.0346E+11
3/16/2016,12.70282095,27596,992913292.8,11063770.84,1.239679604,78164786.91,417.0241185,211838,6390867973,226234092.5,1197069.77,15324936.11,3.297060392,3679,148172453.2,3049792.807,1.499068363,44940776.2,0.000229576,10840,23755015.88,530379.8272,1.523458014,1.03473E+11
3/17/2016,11.05033061,33531,864100619.1,15047516.59,1.270029848,78196811.44,418.6053638,206792,6416576041,234811861.7,1110439.721,15328461.11,3.290491257,4400,147927575.7,2573514.26,1.562480639,44956076.2,0.000221159,12476,22887094.02,500137.4872,1.48106082,1.03487E+11
3/18/2016,10.84613985,31821,848472850.2,23653909.13,1.262745262,78228094.25,408.9015874,204309,6269222347,222262914,1099528.522,15331861.11,3.164855802,4443,142329424.2,3778640.593,1.610989024,44971851.2,0.000211457,11866,21885950.18,647612.3854,1.529288983,1.03501E+11
3/19/2016,10.50163306,34779,821859623.3,7060292.474,1.312925383,78260173.31,409.1244299,180638,6274029960,138838581.5,1118857.352,15335261.11,3.168667762,4351,142550524,3116270.465,1.600776733,44987526.2,0.000217884,12488,22554192.45,485508.462,1.608433233,1.03515E+11
3/20/2016,10.24057179,32447,801752398.6,5847972.118,1.355995923,78291760.97,412.0569538,174786,6320504988,124591471.8,1201126.275,15338911.11,3.189909628,4614,143551838.4,2953974.858,1.565532567,45001851.2,0.000211368,14833,21882611.63,425588.8846,1.480420498,1.03528E+11
3/21/2016,11.83476552,32511,926936176.7,8446249.277,1.336962587,78323155.19,411.6017741,199753,6314953343,170862251.6,1143538.029,15342386.11,3.193036833,4393,143743417.6,2145969.831,1.748723323,45017776.2,0.000211058,12743,21853434.62,349729.0318,1.656526628,1.03542E+11
3/22/2016,11.29600894,32890,885097278.9,7464400.69,1.37483157,78354867.06,416.5816538,203183,6392897933,178899983.1,1217580.06,15346086.11,3.222600852,4768,145122018.4,2917579.71,1.625187138,45032576.2,0.000215354,12594,22301281.2,342350.5095,1.551798385,1.03556E+11
3/23/2016,12.40522757,31786,972398166.7,5858256.586,1.298471652,78386161.12,417.3782995,189934,6406678061,195729708.9,1225806.952,15349811.11,3.234605597,4207,145711789,3798670.97,1.704296715,45047776.2,0.000213084,11864,22069045.82,428825.9517,1.592073081,1.0357E+11
3/24/2016,11.16782094,36947,875760776.1,8450336.278,1.398188021,78418232.22,413.5602399,189092,6349591401,211186983.7,1209353.168,15353486.11,3.188587923,7157,143682797.7,3034060.306,1.570088327,45061576.2,0.000210138,11763,21766937.82,458913.5071,1.544729055,1.03584E+11
3/25/2016,10.65611213,36762,835973297.1,5176865.988,1.465677837,78450122.06,416.3732438,170642,6394300580,179823321.8,1201126.275,15357136.11,3.223659708,4165,145304772.8,4228722.573,1.467691262,45074476.2,0.000216467,11421,22425495.13,178487.4468,1.507043971,1.03598E+11
3/26/2016,11.00213229,36646,863469902.3,3117039.355,1.51216237,78482050.5,416.8230967,159417,6402803379,152539273.3,1258714.521,15360961.11,3.227285211,5003,145514340.6,2474346.471,1.626975586,45088776.2,0.000211281,13384,21891167.86,324388.9595,1.537000955,1.03611E+11
3/27/2016,10.38643971,29974,815477616.8,10518185.23,1.538338548,78513681.28,425.4549598,158725,6536896823,204641348.9,1159991.814,15364486.11,3.294322294,4578,148583575.3,2969092.36,1.567368347,45102926.2,0.000215804,16123,22362767.91,319357.9675,1.554724035,1.03625E+11
3/28/2016,11.65682228,33613,915585044,7899017.297,1.511688518,78544994.72,422.9174468,199341,6499706637,194031623.4,1398571.69,15368736.11,3.252725415,5269,146754598.9,4079005.772,1.604457433,45117426.2,0.000214008,14771,22179607.25,470493.3114,1.56033263,1.03639E+11
3/29/2016,11.68895052,33915,918476032,14066465.82,1.566397247,78576432.53,415.8638288,200627,6392933708,217659863.2,1291622.091,15372661.11,3.222405674,5200,145432972.3,3450509.734,1.590625903,45131801.2,0.000257262,14170,26665861.42,759241.0065,1.529892102,1.03653E+11
3/30/2016,11.8662581,36767,932784394.7,14749718.09,1.597137046,78608133,412.7776978,198494,6347008620,173322644,1209353.168,15376336.11,3.20887743,4878,144867823.9,1985655.517,1.558502507,45145951.2,0.000230444,13152,23889339.73,557475.4275,1.53373601,1.03667E+11
3/31/2016,11.380502,32259,894957236.4,11514256.13,1.664706544,78639521.91,415.9568112,209977,6397181203,197499660.3,1020134.645,15379436.11,3.26104681,5069,147267247.3,2358971.144,1.483670445,45159501.2,0.000230956,13043,23945602.97,443515.6435,1.585045833,1.0368E+11
4/1/2016,11.63468257,33320,915316842.7,3657192.786,1.672148492,78671406.59,417.2006603,203564,6417906692,183990275.1,1266862.833,15383261.11,3.253575117,5572,146976680.9,4751926.679,1.576742023,45173901.2,0.000223191,14090,23143523.21,592075.3672,1.583678507,1.03694E+11
4/2/2016,11.62532648,29358,914942115.6,3480139.597,1.61656737,78702487.84,419.7630567,189597,6458783382,143565862.5,1152898.486,15386736.11,3.264575901,5400,147520231,2457143.58,1.563055026,45188176.2,0.000225544,18532,23390631.29,437206.1565,1.486201003,1.03708E+11
4/3/2016,11.60973994,29588,914083789.6,2043013.447,1.69873018,78734217.53,420.0735789,171837,6465052567,142041747.8,1177781.187,15390286.11,3.25690648,3900,147223250.3,2249933.131,1.638196246,45203401.2,0.000219596,17893,22776785.4,393613.2097,1.619854807,1.03721E+11
4/4/2016,11.12544643,34907,876308812.5,4321278.917,1.778494673,78766170.66,419.5407279,209091,6458592931,211417242.3,1376842.796,15394436.11,3.237609981,4139,146397442.6,2057745.203,1.540107272,45217751.2,0.000219007,16418,22718676.73,342377.3565,1.562972174,1.03735E+11
4/5/2016,10.43644489,39173,822368328.2,5938210.386,1.794771013,78797745.5,422.5013644,219126,6505807454,204710041.3,1285606.226,15398311.11,3.252919006,5838,147136930.9,3793124.256,1.558889068,45232276.2,0.000215341,15381,22341422.42,194976.5,1.517315127,1.03749E+11
4/6/2016,10.72407408,32078,845368123.1,5877528.012,1.783889134,78829008.16,421.9071912,219170,6498314176,198630549.7,1302194.693,15402236.11,3.255845709,4960,147318801.2,2988053.725,1.655976435,45247476.2,0.000215772,15371,22389104.73,274545.3692,1.571516089,1.03763E+11
4/7/2016,10.09231544,31893,795881766.9,6009592.756,1.698210375,78860175.5,421.46722,221115,6493002235,258436602.5,1152898.486,15405711.11,3.242246365,5822,146749343,2573488.7,1.568635574,45261626.2,0.000211088,14841,21905955.92,289204.637,1.492872971,1.03776E+11
4/8/2016,9.714492462,34010,766396612.4,3914490.69,1.846382597,78892089.87,418.6434605,210165,6451007328,185240078.3,1194369.655,15409311.11,3.21530528,5317,145569172.4,2459502.67,1.35246318,45273826.2,0.000210337,13702,21830943.65,347700.892,1.37238628,1.0379E+11
4/9/2016,9.108830379,31923,718896251.6,10822613.18,1.843556579,78923003.47,418.7586354,197534,6454478065,129206792.6,1343665.862,15413361.11,3.232737141,6050,146400162.6,4140516.39,1.432834968,45286751.2,0.000206219,13256,21406365.44,549267.4445,1.470208094,1.03804E+11
4/10/2016,8.871822924,32237,700472806.6,8684754.053,1.90134562,78954777.69,421.9544885,186313,6505561857,140023730.4,1434902.432,15417686.11,3.244278799,4673,146968672.2,2702968.587,1.484813363,45300876.2,0.000205543,15366,21339079.6,290928.1313,1.467063808,1.03818E+11
4/11/2016,8.695256715,30327,686801361.1,4727974.435,1.856099184,78985748.62,423.273044,234053,6527509951,182191998.4,1269017.758,15421511.11,3.249756978,5230,147262985.1,2225048.128,1.458797911,45315076.2,0.000213009,16442,22117106.94,685446.5858,1.436755632,1.03832E+11
4/12/2016,7.494964174,34673,592230592.6,6704741.757,1.816831543,79017134.56,427.4276646,233733,6593161961,186600591.5,1227546.59,15425211.11,3.286129916,4045,148962244.7,2623171.431,1.594918138,45330601.2,0.000232877,13963,24183322.9,413416.1433,1.479905591,1.03846E+11
4/13/2016,8.045424461,36051,635979706.2,7437087.559,1.896785315,79048620.66,424.8725181,224860,6555490264,196529733.5,1360254.329,15429311.11,3.252638303,3836,147487716.4,2741585.275,1.380588387,45344026.2,0.000230503,13511,23939964.9,683997.9909,1.37110848,1.03859E+11
4/14/2016,8.455838275,34781,668687874.7,7376980.849,1.919397189,79080021.75,425.856595,228546,6572419904,168353633.2,1425512.687,15433411.11,3.256757554,3884,147720501.6,2200251.662,1.458391176,45358151.2,0.000233467,13699,24250964.98,585737.1283,1.405817431,1.03873E+11
4/15/2016,8.210572013,34959,649552763.1,4109131.764,1.985491984,79111755.19,430.7244188,213187,6649043797,207780935.4,1234618.412,15436886.11,3.293128749,4419,149415676.9,3329196.808,1.424835273,45371951.2,0.000235737,13540,24489986.49,807207.1573,1.357765784,1.03887E+11
4/16/2016,8.574011391,30483,678575439.4,3201990.122,2.012079953,79143286.44,432.216313,180596,6673565145,143275995.5,1225736.265,15440336.11,3.290028171,3530,149317685.7,1937094.101,1.339654903,45384926.2,0.000232389,12902,24145390.06,441490.8616,1.352360813,1.03901E+11
4/17/2016,9.338502452,40203,739373931.4,6441564.714,1.965008493,79174785.81,429.3399687,193251,6630849315,122692180.1,1403379.203,15444286.11,3.271577221,4237,148525929.3,1654735.157,1.398196901,45398876.2,0.000227121,15415,23601259.82,272075.2975,1.369908539,1.03915E+11
4/18/2016,8.987088524,33513,711837167.1,4764305.046,2.069294153,79206649.09,429.6569337,222012,6637183963,180857046,1190207.678,15447636.11,3.263622455,4459,148214643.6,1989704.371,1.487445185,45414151.2,0.000223137,15770,23190257.25,409667.2657,1.430900327,1.03929E+11
4/19/2016,8.747548649,32622,693138046.9,2967514.622,2.07471606,79237975.66,437.5687262,225653,6761043337,188326450.9,1332322.028,15451386.11,3.314102382,4321,150557189.6,2664424.187,1.470404078,45429251.2,0.0002242,14014,23303888.2,385778.2278,1.40605738,1.03942E+11
4/20/2016,8.505087213,32944,674196622.4,4427434.223,2.112027723,79269807.06,442.6616533,211920,6841562100,195045025.5,1465554.23,15455511.11,3.296713857,4278,149816610.3,3323769.229,1.469786249,45444226.2,0.000227711,13722,23671923.89,409202.6128,1.393294905,1.03956E+11
4/21/2016,8.151817165,37181,646448728.3,3202944.086,2.140065132,79301180.97,452.1647028,215427,6990143509,199915259.4,1341204.175,15459286.11,3.370661076,4595,153222756.8,3345949.387,1.393144792,45457776.2,0.000229831,13791,23895520.01,357826.1329,1.465248817,1.0397E+11
4/22/2016,7.906739117,31678,627263418.5,5151135.951,2.077766431,79332757.69,448.1344213,209575,6929440315,179235778.3,1270147,15462861.11,3.362522168,3987,152895148,2878391.236,1.295470434,45470376.2,0.000227346,12469,23640310.83,259401.0111,1.32829434,1.03984E+11
4/23/2016,8.412477365,31845,667651650,7995433.766,2.161980224,79364451.28,453.914723,184000,7020454409,143305810.1,1279029.147,15466461.11,3.358878554,4769,152775572.1,2487903.281,1.411137437,45484101.2,0.000230218,12310,23942135.45,260334.0504,1.34178703,1.03997E+11
4/24/2016,8.007851146,34046,635790909.4,2473616.459,2.118489495,79395945.03,463.3828714,182596,7168422323,157713232.3,1172443.384,15469761.11,3.707295582,6310,168677133.9,8204784.004,1.456804181,45498701.2,0.000228354,16507,23751398.61,663883.6341,1.417779954,1.04011E+11
4/25/2016,7.519648953,35430,597271303.5,4432395.705,2.227035802,79428083.31,465.3160067,221427,7199804841,258139034.3,1128032.65,15472936.11,3.858530114,6931,175621388.6,9123923.816,1.56899653,45515101.2,0.000226572,14408,23569185.49,475990.985,1.449751888,1.04025E+11
4/26/2016,7.432436472,32582,590576728,7432825.863,2.170360269,79459371.12,469.6087645,250305,7267999182,361642327.1,1341204.175,15476711.11,4.088449407,6397,186144857.8,7669354.1,1.372871964,45529451.2,0.000235456,14216,24496670.08,506387.3395,1.413400199,1.04039E+11
4/27/2016,7.792925085,33847,619469326,4947200.436,2.181104921,79491246.12,445.7411131,244862,6900043951,333441635.3,1145796.944,15479936.11,3.906233497,6993,177909409.3,8923425.387,1.50336605,45545001.2,0.000224141,13193,23322482.33,417351.5667,1.41076222,1.04053E+11
4/28/2016,7.254016844,34343,576860663.7,4794865.643,2.234922662,79522928.62,451.0600618,245630,6983903265,268428582.1,1199003.65,15483311.11,3.814206315,5687,173771144,8669961.869,1.436248065,45558926.2,0.000228668,14841,23796686.15,634593.7775,1.275925403,1.04067E+11
4/29/2016,7.449840876,37332,592669201.9,3954502.225,2.279795574,79554612.22,457.0099652,258516,7077832660,240622953.2,1403229.58,15487261.11,3.842126291,5647,175095977.4,4705710.591,1.418198269,45572676.2,0.000230961,12708,24038538.19,576228.6545,1.343775168,1.0408E+11
4/30/2016,8.817115894,45769,701723428.8,21359953.27,2.36349767,79586503.94,449.9004845,217887,6969368413,184854569.4,1296655.182,15490911.11,3.667554849,5089,167194386,4253530.456,1.521339961,45587426.2,0.000226196,11714,23545699.13,249227.2891,1.4266568,1.04094E+11
5/1/2016,8.779748833,39578,699021766.9,13725095.69,2.372026744,79617513,455.0107312,184944,7050293956,165084915.6,1376585.981,15494786.11,3.727556242,5867,169980203.5,5115511.689,1.381001754,45600976.2,0.000229727,15312,23916350.56,355684.6747,1.366718666,1.04108E+11
5/2/2016,10.07125278,41748,802169495.1,16164847,2.272270198,79649425.19,444.9330612,224725,6895888978,202160325,1394348.38,15498711.11,3.679605964,5712,167841550.9,5202856.192,1.315303214,45614001.2,0.00022754,13856,23691847.8,418161.7355,1.263297834,1.04121E+11
5/3/2016,9.362546265,37821,746019104.6,10999639.31,2.395119194,79681219.56,451.6288504,232184,7001369979,220448479.4,1341061.181,15502486.11,3.766702446,5334,171864090.4,4995035.049,1.332975234,45627201.2,0.000228603,13518,23805598.63,590741.139,1.315782977,1.04135E+11
5/4/2016,9.377364057,37484,747494804.5,10516438.62,2.36512114,79712678.31,448.3679676,239128,6952690124,277945870.5,1483160.379,15506661.11,3.757734616,5898,171503763.9,3551394.444,1.312778639,45640201.2,0.000226955,15277,23637102.92,425082.1272,1.221245411,1.04149E+11
5/5/2016,9.76751993,38707,778905549.2,9275743.145,2.36724215,79744454.56,449.3360725,228717,6969443376,191306998,1376585.981,15510536.11,3.725123384,6907,170070792,4288736.54,1.396484078,45655076.2,0.000222041,13792,23128381.68,650299.7931,1.215144566,1.04163E+11
5/6/2016,9.376137618,41271,747992592.1,17086425.69,2.375345339,79776195.97,461.6938624,238949,7162989182,258295857.5,1438754.38,15514586.11,3.842383034,6231,175480196.9,4732673.203,1.334178943,45669626.2,0.00022494,13649,23433436.97,472837.9485,1.221210992,1.04176E+11
5/7/2016,9.389553629,35864,749359327.9,13854810.64,2.362510256,79807769.09,461.3618425,196121,7159568138,175358756.5,1332179.981,15518336.11,4.023290192,5761,183804922.5,6485966.485,1.430459898,45685226.2,0.000223553,13536,23292016.41,211692.4601,1.225576891,1.0419E+11
5/8/2016,9.5025564,40063,758680475.9,11862676.68,2.413487451,79839618.31,461.3788723,184689,7161770204,155301840.3,1492041.579,15522536.11,3.967195728,5307,181298667.6,3209075.915,1.32800234,45699451.2,0.000224364,12219,23379588.16,387077.2458,1.21671904,1.04204E+11
5/9/2016,9.355568318,38560,747242523.8,17960953.01,2.440300501,79871419.72,463.4622317,228993,7196090526,210055720.5,1518685.179,15526811.11,4.11232721,6365,187986304.7,6521150.805,1.29030318,45712876.2,0.000222291,17005,23166587.71,436152.1138,1.213523826,1.04218E+11
5/10/2016,9.392068591,40684,750455589.9,17050903.3,2.484352629,79903120.66,451.0796683,246893,7005610568,231999389.4,1403229.58,15530761.11,3.824748296,7027,174897712.2,7166058.38,1.44408233,45727901.2,0.000220587,14031,22992146.46,384046.8809,1.314854473,1.04231E+11
5/11/2016,9.931943048,40811,793903648,28245477.19,2.386056094,79934373.78,453.8963053,236434,7050864289,238120035.7,1263377.103,15534086.11,3.88726357,6560,177814421.9,7320384.619,1.434471133,45742826.2,0.000223395,14566,23287921.05,315628.5891,1.197479522,1.04245E+11
5/12/2016,10.08661006,45002,806592223.1,30023668.54,2.442821842,79966630.81,455.6072559,227185,7079025579,215163930.2,1342247.87,15537561.11,3.878255529,7073,177453173.8,5869715.434,1.245976829,45755926.2,0.000233996,12462,24396179.94,461909.2503,1.207355729,1.04259E+11
5/13/2016,10.60198706,47739,848146534.6,89458232.47,2.584523748,79998827.53,457.2419027,230934,7106161522,211407380.8,1467781.843,15541361.11,3.959741272,7200,181238550.7,6941129.022,1.365139687,45770301.2,0.000236037,13608,24612178.76,362119.477,1.232277132,1.04273E+11
5/14/2016,10.23169773,45745,818847837.9,57520161.32,2.541328871,80030495.34,458.1195248,208146,7121450195,168305406.5,1390530.167,15544961.11,4.033142436,6352,184653599.8,8134540.003,1.305785787,45784051.2,0.000233222,13209,24321866.11,511784.4105,1.212201485,1.04287E+11
5/15/2016,9.980708153,43073,799078458.4,14041586.12,2.584095565,80062300.81,460.8577206,205289,7165616823,158011383.5,1342247.87,15548436.11,4.101335784,6222,187839235.7,7888424.11,1.463462289,45799526.2,0.000233154,11577,24318061.87,185400.0492,1.246764149,1.043E+11
5/16/2016,11.11417694,37424,890176837,15131428.8,2.578802263,80093815.5,455.2240773,235248,7079627145,206126117.8,1361560.789,15551961.11,4.021889781,7409,184263689.5,11602360.76,1.467785293,45815201.2,0.000228043,16951,23788114.1,202053.6571,1.227741245,1.04314E+11
5/17/2016,12.18612969,40309,976425921,13461602.37,2.562178843,80126007.69,453.545777,244451,7055125033,252560162.9,1361560.789,15555486.11,3.976560744,6990,182247772,9406848.514,1.432670812,45830501.2,0.000226825,13283,23664197.15,295610.5326,1.165362756,1.04328E+11
5/18/2016,13.36694918,46033,1071473420,20777766.56,2.660070655,80158412.06,454.4861841,234837,7071491932,241316989.2,1477438.302,15559311.11,4.007161871,6653,183711446.4,5887513.314,1.433473788,45845776.2,0.000227335,13290,23720417.28,322847.3047,1.210683031,1.04341E+11
5/19/2016,14.49554691,44523,1162402482,32743935.25,2.748933228,80190315.66,437.7241871,212191,6811999979,233758169.3,1158775.139,15562311.11,3.813862038,6676,174901620,7474770.848,1.371020489,45859451.2,0.000221866,13421,23152922.75,446143.0432,1.150287376,1.04355E+11
5/20/2016,13.65531947,45177,1095462574,27322468.77,2.798363031,80222405.34,442.3967992,212260,6886364550,221964202.1,1438812.464,15566036.11,3.87252884,5546,177645875.5,6676154.571,1.393578413,45873351.2,0.000224505,12329,23431445.29,391020.4372,1.163008567,1.04369E+11
5/21/2016,14.00697616,43621,1124119243,11106704.61,2.814471686,80254241.12,444.0782072,186149,6914102782,154286007.9,1361560.789,15569561.11,3.975781354,5855,182438771,4682827.206,1.421149209,45887526.2,0.000228261,13047,23826560.63,313794.9243,1.193648332,1.04383E+11
5/22/2016,14.22510076,38895,1142083568,7764941.189,2.821237938,80286501.12,440.5586688,185673,6861331685,131394798.3,1776788.547,15574161.11,3.941162871,5791,180904109.9,5835434.121,1.349460735,45901201.2,0.000222859,13626,23265778.92,409715.163,1.198879188,1.04397E+11
5/23/2016,13.33805352,43806,1071293542,14323079.47,2.807525082,80318581.75,444.2050573,228956,6920120049,181665616.8,1738162.709,15578661.11,3.981456328,6307,182810662.4,5254212.441,1.380034464,45915526.2,0.000224239,13264,23412993.84,342212.644,1.192737824,1.04411E+11
5/24/2016,12.75345791,42911,1024747804,17626658.6,2.859632763,80350585.03,445.6744549,241161,6944649150,199112322,1424527.488,15582336.11,3.951705468,5369,181505097.1,6363789.268,1.473963512,45930826.2,0.000222751,14533,23260679.17,378967.6059,1.283162896,1.04424E+11
5/25/2016,12.52300162,46443,1006635713,18500148.17,2.862707909,80382942.06,450.5495272,249524,7022168560,228126992.1,1367284.213,15585786.11,4.030985364,6257,185206247.5,8076741.874,1.428203206,45945651.2,0.000222075,13823,23193131.87,383176.4145,1.219001754,1.04438E+11
5/26/2016,12.52695202,51147,1007354677,12162282.94,2.923442686,80414986.44,454.4337224,221744,7084240510,227255426.4,1337560.643,15589161.11,4.098494138,5862,188365566,7518378.258,1.385921937,45959701.2,0.000225052,12418,23507175.4,490399.6639,1.2490169,1.04452E+11
5/27/2016,11.20723462,49006,901591856.8,25998902.08,2.920902895,80447308.16,471.8201173,215751,7356919396,318245161.4,1377192.07,15592636.11,4.445779702,9235,204390170.2,17580394.4,1.409204981,45973976.2,0.000223888,13626,23388655.96,343419.8694,1.236114531,1.04466E+11
5/28/2016,11.87413581,70148,955626017.9,23926192.56,2.975016444,80479626.75,530.9105979,187879,8280061035,284534919.9,1317744.93,15595961.11,4.549879677,7926,209245104.4,14601837.98,1.49805153,45989151.2,0.000218229,15016,22800490.75,294821.1475,1.243152792,1.0448E+11
5/29/2016,12.38200896,45890,996895302.9,10152540.24,3.031661982,80511595.97,527.5497124,186986,8229583542,269060884.4,1456454.923,15599636.11,4.508981074,6432,207426999.9,11742547.04,1.372417888,46003076.2,0.000222575,15812,23257618.41,650938.2219,1.263729871,1.04493E+11
5/30/2016,12.68085955,42927,1021362119,9255080.912,3.018019529,80543603.16,533.493149,205995,8324219565,298526077.2,1426731.353,15603236.11,4.57612782,6822,210568925.5,11815231.03,1.138729558,46014651.2,0.000231738,13983,24218275.78,625640.926,1.03260142,1.04507E+11
5/31/2016,14.04674174,44386,1131818075,11223800.37,2.994822176,80575132.37,530.9436928,218981,8286125544,296981899.1,1258297.79,15606411.11,4.629284622,8131,213066880.9,9829541.533,1.104297131,46025876.2,0.000226713,14964,23696253.3,587936.8639,1.041483712,1.04521E+11
6/1/2016,13.91321921,42221,1121506761,9197786.836,2.936118909,80607280.34,537.6136788,229927,8392142057,276876832,1416823.496,15609986.11,4.725330157,7173,217539321.3,8657432.575,1.07970254,46036851.2,0.000231923,13115,24244021.83,453407.5404,0.962762491,1.04535E+11
6/2/2016,13.82794252,39666,1115077853,5962001.285,3.015471714,80639462.53,538.7712432,234060,8412070381,270567551.7,1367284.213,15613436.11,4.71965872,7004,217336868,6114021.716,1.177965648,46049276.2,0.000229799,13305,24025106.81,651903.4708,1.041412795,1.04549E+11
6/3/2016,13.89057349,39834,1120576660,7174821.294,3.139973573,80671734.72,570.1759883,229138,8904430486,239477041.9,1406915.64,15616986.11,4.903228586,9469,225860856.5,7602557.029,1.149524271,46063701.2,0.000236962,13081,24777297.28,835235.5542,1.054645885,1.04562E+11
6/4/2016,13.72400736,37875,1107580592,5046108.235,3.133643148,80703876.28,574.2662016,195593,8970015733,210627532,1179034.937,15619961.1,4.843884172,4152,223200981.3,6687332.168,1.213276051,46078926.2,0.000240258,11587,25125260.28,283140.1449,1.007312984,1.04576E+11
6/5/2016,13.93269087,37896,1124862198,5351604.426,3.099362379,80735459.41,575.137638,189529,8986071871,197210004,1684335.625,15624211.1,4.827409649,3516,222509316,7196283.152,1.113663895,46092901.2,0.000239076,11716,25004843.25,349780.9043,0.946599184,1.0459E+11
6/6/2016,13.99154092,38957,1130066417,6320467.828,3.200568285,80767831.28,585.857149,222496,9156045667,246645536.9,1684335.625,15628461.1,4.965684953,4326,228963518.3,7411867.062,1.32160474,46109151.2,0.000236552,10784,24744159.79,436002.4755,1.049957431,1.04603E+11
6/7/2016,14.53642036,46141,1174539527,11475093.21,3.204711146,80799777.22,578.4692407,237323,9042608671,279320025.9,1387099.926,15631961.1,4.79392713,4220,221116299.2,6883884.422,1.23726973,46124251.2,0.000239797,10406,25086898.4,1097760.281,0.968096806,1.04617E+11
6/8/2016,14.50367024,40433,1172361836,29439883.48,3.233066759,80832080.19,583.0975853,230863,9117057926,247593160.2,1405239.834,15635561.1,4.77659433,3891,220389082.7,5832497.455,1.23931819,46139376.2,0.000242249,9561,25346712.49,457143.4376,1.03049738,1.04631E+11
6/9/2016,14.47920547,39854,1170850904,5555305.715,3.395368367,80864306.12,577.1016997,230568,9025689434,310583194,1608133.931,15639686.1,4.743923232,3752,218951868.7,5975522.029,1.252117923,46154176.2,0.00026279,10181,27499634.58,812006.9919,1.022779388,1.04645E+11
6/10/2016,13.94947896,40145,1128449661,11479266.57,3.202028562,80895470.34,579.8149936,227239,9070211832,274356331.4,1403462.34,15643286.1,4.868245586,3658,224756924.7,8062674.114,1.212584644,46167951.2,0.00025896,9295,27102346.29,630762.5163,1.087470638,1.04658E+11
6/11/2016,14.22958048,36901,1151569242,6307985.647,3.31526371,80927842.06,605.449557,213728,9473581895,221793656.2,1520417.535,15647186.1,5.04641416,3702,233058425.1,7667220.395,1.322619548,46182976.2,0.0002599,9972,27204374.22,560657.1983,1.139703835,1.04672E+11
6/12/2016,15.77416002,42581,1277076984,15030464.92,3.325711591,80960062.69,670.3923743,214242,10492201177,329609960,1422954.872,15650836.1,5.273219706,5164,243613264.9,13156936.81,1.34028911,46198201.2,0.000263796,11774,27615748.28,767725.4649,1.132902747,1.04686E+11
6/13/2016,17.67302421,46185,1431378648,17599212.67,3.462266276,80992286.91,704.3217781,252195,11026059610,485497302.9,1569148.866,15654861.1,5.293181013,5451,244610604.6,12278742.01,1.25908126,46212401.2,0.000287074,12187,30056590.17,1155096.051,1.068145664,1.047E+11
