fips,MedianIncome,PovertyEst,LaborForce,UnemploymentRate,Older,Urban,Trump2016,Trump2020,RepGov,Female,AdherentPercent
29079,45363,1398,4333,4.6,20.24169,54.54,78.45004,80.79784,1.0,0.0,90.196
29081,43642,1455,3811,4.5,20.09456,29.61,80.52689,83.58599,1.0,0.0,62.309
29083,53544,2960,9673,5.9,19.57817,50.45,71.76053,74.40675,1.0,0.0,62.195
29085,36049,1862,3879,5.1,31.31422,0.0,75.0265,78.07087,1.0,0.0,38.43388889
29087,49531,501,2578,3.4,20.97669,0.0,82.02726,84.33632,1.0,0.0,74.735
29089,53190,1181,4822,4.1,16.26059,35.94,67.55308,69.77612,1.0,0.0,50.05888889
29091,45808,7285,16201,6.7,17.66629,27.83,79.74734,81.39947,1.0,0.0,42.16288889
29093,41744,1913,3500,7.0,16.74208,25.15,74.48357,78.3101,1.0,0.0,45.53188889
29095,56398,86479,360213,7.1,12.88214,96.16,39.03143,37.99131,1.0,0.0,52.80188889
29097,51329,18117,56154,5.7,13.35599,76.31,72.76614,72.06602,1.0,0.0,57.912
29099,67191,19991,116774,6.1,12.41715,69.8,65.08791,66.02736,1.0,0.0,36.54588889
29101,58373,5453,23108,5.7,11.64638,49.56,64.97842,66.98525,1.0,0.0,38.699
29103,41838,548,1757,4.0,19.24051,0.0,75.68291,80.15102,1.0,0.0,57.395
29105,46191,5778,16731,8.3,15.96985,39.49,80.41857,81.95081,1.0,0.0,52.475
29107,62043,3352,16582,5.3,16.95126,43.05,69.40878,71.9613,1.0,0.0,63.90488889
29109,48101,5712,17672,6.1,16.01329,41.31,78.46947,80.56967,1.0,0.0,61.01388889
29111,42710,1307,4966,4.9,16.95005,0.0,75.08985,77.08831,1.0,0.0,57.83988889
29113,70054,5604,28723,6.3,11.61478,25.17,72.86076,75.2912,1.0,0.0,30.44588889
29115,47506,1707,5093,6.1,18.94435,33.55,73.29504,76.1963,1.0,0.0,67.65088889
29117,51402,1684,7389,3.8,18.99012,63.4,76.1392,77.93726,1.0,0.0,71.71388889
29119,45446,3996,10578,5.0,13.22552,0.01,80.15305,82.45885,1.0,0.0,32.05788889
29121,49013,1912,7435,4.8,19.3474,32.21,76.44808,77.53957,1.0,0.0,71.16788889
29123,45002,1935,5475,6.5,18.52003,34.49,77.13426,80.7611,1.0,0.0,46.704
29125,47698,1121,3909,4.8,18.98664,0.0,79.12405,81.57619,1.0,0.0,45.60788889
29127,54230,3890,14299,4.8,15.83868,75.23,72.99644,74.28079,1.0,0.0,59.83788889
29129,45934,477,1889,3.6,19.86301,0.0,85.45141,86.6217,1.0,0.0,71.01688889
29131,51348,3542,12308,6.2,16.6599,20.22,81.34747,82.18382,1.0,0.0,56.41688889
29133,39621,2148,5701,5.3,17.29383,67.3,69.6999,74.36922,1.0,0.0,44.22588889
29135,51138,1699,7368,4.2,14.71503,47.3,78.49589,80.2571,1.0,0.0,60.67788889
29137,48661,1115,3789,5.9,19.8594,0.0,76.17554,77.55967,1.0,0.0,70.30488889
29139,56447,1415,5750,5.0,17.93431,21.49,76.03245,77.3562,1.0,0.0,46.249
29141,51582,3061,8273,6.3,22.57983,0.0,76.65343,78.44419,1.0,0.0,45.13988889
29143,41553,3080,8483,5.8,16.13618,43.14,71.68118,75.13103,1.0,0.0,51.799
29145,52798,7978,26732,5.8,16.63205,35.56,77.51453,77.87361,1.0,0.0,47.73888889
29147,55821,2785,10722,4.6,14.85324,56.57,67.58131,69.3925,1.0,0.0,52.78088889
29149,37835,2249,3938,6.7,21.35609,19.47,78.64494,81.17746,1.0,0.0,46.16288889
29151,62679,1115,7078,3.6,15.54154,0.0,82.57983,85.2235,1.0,0.0,71.069
29153,38606,1828,3467,7.2,24.93355,0.0,80.8487,83.55263,1.0,0.0,20.446
29155,34498,5429,6271,8.0,14.84109,50.73,65.79253,71.83958,1.0,0.0,61.06288889
29157,55605,2212,9826,5.7,15.36209,44.38,79.09986,81.05219,1.0,0.0,65.547
29159,52261,6452,20626,6.8,14.77809,62.22,70.88944,72.54543,1.0,0.0,59.48888889
29161,50420,7249,19776,4.8,14.64256,53.78,68.64696,68.88798,1.0,0.0,41.35188889
29163,51255,2384,7549,5.5,17.05737,45.62,71.51186,76.19233,1.0,0.0,54.034
29165,86924,5704,58458,5.4,12.25681,84.19,53.54731,50.4924,1.0,0.0,36.25088889
29167,50691,4830,14331,4.7,16.96806,31.13,76.11788,78.66436,1.0,0.0,39.07588889
29169,59126,5311,14583,5.6,8.451025,55.97,73.42111,71.6595,1.0,0.0,35.96388889
29171,46546,702,2275,4.4,22.15321,0.0,82.66439,84.03219,1.0,0.0,50.45188889
29173,57061,1167,5627,4.5,18.70079,3.89,75.3703,77.64041,1.0,0.0,39.904
29175,51924,2676,10210,5.9,15.73792,54.82,73.03327,74.6277,1.0,0.0,56.044
29177,64014,2261,10966,6.9,15.625,24.78,65.55607,71.63705,1.0,0.0,39.35888889
29179,39089,1177,2922,5.7,22.33542,0.0,79.22163,82.8684,1.0,0.0,53.958
29181,37771,2808,4987,7.9,18.70065,0.0,81.91374,84.6423,1.0,0.0,25.993
29183,90567,20179,224521,5.2,12.63931,94.17,60.59706,57.82846,1.0,0.0,51.734
29185,41486,1770,3764,6.1,25.34984,0.0,75.61555,79.05106,1.0,0.0,46.323
29186,58618,1582,9239,4.9,16.13085,23.86,64.9604,69.90721,1.0,0.0,51.397
29187,48476,9762,26414,7.0,15.78993,60.24,70.67654,73.25095,1.0,0.0,43.968
29189,68964,88893,524721,6.3,15.52634,98.86,39.53997,37.1879,1.0,0.0,51.661
29195,52850,2807,10597,4.5,16.21868,54.19,64.65116,67.76972,1.0,0.0,55.212
29197,46191,675,1961,5.7,18.52704,0.0,77.85825,80.17973,1.0,0.0,47.8
29199,47740,683,2393,3.3,17.15481,0.0,77.48984,78.62904,1.0,0.0,29.32088889
29201,52864,5488,19872,5.3,15.83734,58.45,76.36279,77.70755,1.0,0.0,59.49088889
29203,37599,1771,3343,7.3,18.2206,0.0,75.97336,81.02919,1.0,0.0,24.156
29205,48430,834,3047,4.5,19.01944,0.0,77.61378,80.59702,1.0,0.0,68.571
29207,47372,4787,13238,6.0,18.09947,30.21,83.42371,85.53552,1.0,0.0,32.605
29209,51797,4573,13120,9.8,26.06803,11.31,79.5078,80.07359,1.0,0.0,27.93
29211,43387,927,2785,4.3,18.02642,0.0,75.84541,79.88669,1.0,0.0,42.65688889
29213,44670,8497,26259,12.9,19.2356,56.14,77.95205,78.01278,1.0,0.0,38.28188889
29215,38985,4744,8953,5.8,19.13365,0.79,81.16141,83.76492,1.0,0.0,56.221
29217,45874,2933,9436,4.4,16.91579,41.74,76.09608,77.89875,1.0,0.0,46.893
29219,69678,3277,18207,5.8,16.00917,36.96,70.46175,71.95646,1.0,0.0,37.27088889
29221,42683,4559,10143,7.2,14.65247,19.52,75.94568,80.66359,1.0,0.0,25.577
29223,43848,2927,5085,6.1,21.48792,0.0,80.86441,84.84178,1.0,0.0,29.17688889
29225,55431,5847,17322,5.3,14.09218,26.07,76.86639,79.23744,1.0,0.0,53.972
29227,44361,262,1180,4.2,21.97531,0.0,77.24665,79.22313,1.0,0.0,80.884
29229,39521,3296,7369,7.0,17.70348,23.37,82.89636,85.28436,1.0,0.0,60.00488889
29510,45773,59993,152292,8.5,11.049,100.0,15.91878,16.0413,1.0,0.0,46.15
30001,52613,1200,5050,4.0,19.79522,49.85,69.35415,69.29871,0.0,0.0,31.85188889
30003,42823,3734,4874,7.3,10.70054,28.09,44.18997,46.13294,0.0,0.0,65.35588889
30005,45936,1358,2278,4.8,13.77432,0.0,48.0351,47.12865,0.0,0.0,60.823
30007,61641,579,2605,6.3,19.32624,0.0,75.20181,77.44691,0.0,0.0,29.98888889
30009,62465,1212,5567,6.0,21.36542,0.0,62.95796,62.92072,0.0,0.0,41.218
30011,48286,179,649,2.9,22.5,0.0,87.12999,89.69907,0.0,0.0,40.60288889
30013,53357,10727,37797,5.9,16.53127,80.18,57.24305,58.45556,0.0,0.0,37.637
30015,50607,851,2454,3.9,17.10297,0.0,65.18864,63.5844,0.0,0.0,85.61788889
30017,59804,1248,6230,4.8,17.60104,82.09,70.70943,71.47714,0.0,0.0,45.78188889
30019,50312,179,898,2.8,25.21739,0.0,76.57563,78.79684,0.0,0.0,98.972
30021,55845,875,4668,5.6,16.54474,72.43,76.75122,77.69278,0.0,0.0,62.034
30023,47362,1529,5035,5.1,21.50275,66.36,42.3518,44.69434,0.0,0.0,45.042
30025,62597,262,1648,4.0,15.72848,0.0,86.56716,87.30159,0.0,0.0,62.62988889
30027,49576,1469,5844,4.6,22.10574,52.56,73.24455,74.55214,0.0,0.0,48.912
30029,58959,11014,49357,7.8,16.19745,48.52,65.18507,63.59488,0.0,0.0,32.39488889
30031,70029,9972,70434,5.0,10.91247,66.46,44.77755,44.32573,0.0,0.0,32.298
30033,45892,190,741,2.7,24.88038,0.0,91.32867,93.97294,0.0,0.0,36.567
30035,40817,3238,5443,9.8,10.88383,55.99,32.15939,33.41018,0.0,0.0,69.67688889
30037,42741,150,363,4.7,20.40816,0.0,77.99146,82.30617,0.0,0.0,24.54788889
30039,53407,418,1606,8.2,27.97428,0.0,67.25312,67.50713,0.0,0.0,23.612
30041,49734,3024,7608,5.0,13.33749,60.0,54.29337,55.09607,0.0,0.0,37.742
30043,80071,815,5789,5.1,17.17846,0.0,62.7238,65.25455,0.0,0.0,22.234
30045,50610,313,987,4.9,22.55639,0.0,72.91842,77.38096,0.0,0.0,58.30088889
30047,52493,5612,13659,6.2,18.95253,16.57,57.78415,56.06881,0.0,0.0,39.279
30049,60664,6994,36479,5.0,15.23174,71.07,49.45544,50.3919,0.0,0.0,38.68288889
30051,53415,435,969,2.8,23.21839,0.0,73.23498,75.80794,0.0,0.0,52.8
30053,42501,3598,8097,10.1,23.54172,20.21,72.64865,73.8231,0.0,0.0,32.824
30055,46755,236,961,2.9,21.99413,0.0,81.25,84.75177,0.0,0.0,57.09288889
30057,58201,878,4551,5.1,24.91672,0.0,69.66865,68.55881,0.0,0.0,24.96388889
30059,43666,295,966,4.7,21.33333,0.0,75.05154,75.04504,0.0,0.0,27.86888889
30061,57169,672,1778,10.2,25.65947,0.0,66.97062,71.32267,0.0,0.0,21.383
30063,63409,14029,64123,6.3,13.01745,77.67,37.88829,36.60017,0.0,0.0,28.52788889
30065,50533,712,2328,6.1,20.59134,0.0,81.57238,84.10275,0.0,0.0,33.25288889
30067,56657,1820,8938,7.4,18.76814,52.26,53.79859,51.85918,0.0,0.0,29.541
30069,38661,75,264,3.4,17.97753,0.0,86.52037,84.90028,0.0,0.0,31.98388889
30071,46821,576,1891,4.9,20.44064,0.0,79.87891,81.13998,0.0,0.0,50.69388889
30073,49447,1043,2685,4.9,18.2526,41.9,66.34473,67.81302,0.0,0.0,48.724
30075,60462,206,976,3.1,23.86707,0.0,84.04967,85.38733,0.0,0.0,37.75088889
30077,52904,843,2956,4.6,21.21495,45.78,72.8685,73.70892,0.0,0.0,24.06388889
30079,48577,133,471,6.8,25.92593,0.0,80.90379,81.04839,0.0,0.0,42.66288889
30081,58781,5075,20684,5.8,21.70265,15.37,66.50501,67.0502,0.0,0.0,29.118
30083,69169,882,5938,6.4,13.3574,55.8,80.73566,82.78717,0.0,0.0,57.99288889
30085,43256,2572,4451,6.0,9.783111,60.27,49.39759,49.55313,0.0,0.0,62.83888889
30087,54991,1535,3742,5.7,12.78317,0.0,65.86237,65.69768,0.0,0.0,55.60488889
30089,45805,1955,5086,7.8,25.21348,0.0,72.6963,73.96759,0.0,0.0,23.421
30091,50658,376,1769,4.8,20.48023,0.0,67.78082,69.1133,0.0,0.0,108.688
30093,54324,4528,17295,6.6,16.29674,88.56,38.7793,41.13773,0.0,0.0,42.37088889
30095,73044,766,5332,5.1,18.79781,0.0,75.37376,77.72165,0.0,0.0,24.833
30097,58746,338,1861,3.6,21.25,0.0,76.07126,75.22486,0.0,0.0,30.622
30099,55399,755,2765,4.4,22.05882,0.0,68.46961,70.58186,0.0,0.0,62.819
30101,49568,642,2141,5.0,16.51584,57.04,74.08325,75.17664,0.0,0.0,46.91988889
30103,56919,87,338,3.6,19.75309,0.0,79.36508,81.08696,0.0,0.0,61.56
30105,46766,972,4056,4.3,20.78009,44.8,69.87047,73.38483,0.0,0.0,46.68188889
30107,39462,440,754,7.3,24.09639,0.0,74.89271,77.05992,0.0,0.0,44.742
30109,51368,107,454,5.1,25.52083,0.0,86.30394,86.28762,0.0,0.0,88.00388889
30111,58374,16988,83203,5.4,14.79594,83.31,59.799,60.57193,0.0,0.0,39.13188889
31001,54445,3062,16839,4.0,16.59381,77.52,69.88309,68.82549,1.0,0.0,59.30388889
31003,54136,647,3909,2.3,21.07728,0.0,84.37888,86.32431,1.0,0.0,74.38988889
31005,52500,57,231,5.2,18.88889,0.0,90.11407,91.22807,1.0,0.0,68.261
31007,59511,79,380,2.6,17.07317,0.0,91.02563,88.07786,1.0,0.0,11.304
31009,52780,61,255,3.5,15.45455,0.0,87.22045,88.32808,1.0,0.0,68.20088889
31011,56719,435,2937,2.5,20.01898,0.0,80.18835,82.23807,1.0,0.0,78.52888889
31013,62621,1002,5405,4.8,14.89649,75.04,74.56416,76.96154,1.0,0.0,49.23888889
31015,51082,235,1057,2.8,24.87562,0.0,85.63923,87.44588,1.0,0.0,81.182
31017,52962,317,1397,2.7,24.6281,0.0,87.39709,87.29216,1.0,0.0,67.21788889
31019,68925,4525,27519,4.0,12.53699,67.74,70.44,70.1784,1.0,0.0,59.78888889
31021,51488,731,3556,3.9,22.83525,0.0,66.98836,69.00241,1.0,0.0,74.497
31023,63640,582,4589,3.4,19.13313,34.29,78.38528,78.39752,1.0,0.0,62.17988889
31025,70106,1538,13432,4.3,15.03789,27.04,66.52391,66.03811,1.0,0.0,34.674
31027,61673,703,4506,2.7,19.94135,0.0,81.03211,83.23031,1.0,0.0,84.36488889
31029,61282,309,2285,1.8,20.39216,0.0,87.57429,87.0,1.0,0.0,67.95288889
31031,53483,649,3334,2.4,20.92199,47.49,85.10708,86.99908,1.0,0.0,47.331
31033,55172,905,4224,4.4,15.29589,63.74,79.01073,79.83669,1.0,0.0,59.532
31035,63427,556,3256,3.2,17.59554,0.0,79.81837,79.77591,1.0,0.0,62.07588889
31037,63424,863,5620,2.9,12.57198,59.49,68.44263,70.74611,1.0,0.0,59.98988889
31039,54725,681,4830,2.5,19.88795,34.8,77.60782,78.64992,1.0,0.0,89.583
31041,57873,1027,6348,2.7,20.23419,32.33,84.09547,84.69218,1.0,0.0,52.26288889
31043,61220,1952,10598,4.8,11.53659,78.91,55.48974,57.59131,1.0,0.0,49.03388889
31045,52637,1120,4952,2.8,19.202,60.06,71.5204,70.60949,1.0,0.0,45.58888889
31047,61043,1980,13302,3.4,14.20443,73.35,69.93873,70.98248,1.0,0.0,62.56288889
31049,51261,184,956,3.0,23.37662,0.0,82.8045,84.23598,1.0,0.0,62.133
31051,60437,435,2945,3.2,17.8911,0.0,74.38047,75.46865,1.0,0.0,62.833
31053,62491,3408,20100,3.5,17.62238,74.87,65.08456,64.84827,1.0,0.0,49.65288889
31055,65788,55209,300140,5.1,11.07918,97.83,46.53147,43.08925,1.0,0.0,53.17588889
31057,50299,201,1158,2.2,20.86514,0.0,86.72287,88.0359,1.0,0.0,55.02988889
31059,59309,452,3154,2.8,21.68344,0.0,72.94199,74.93647,1.0,0.0,74.80488889
31061,49104,303,1473,3.5,24.13223,0.0,81.2198,83.15972,1.0,0.0,70.884
31063,59061,321,1539,2.9,22.13115,0.0,84.42748,84.99308,1.0,0.0,65.85588889
31065,50762,459,2593,2.8,21.97917,0.0,82.72138,83.12836,1.0,0.0,86.146
31067,61283,1799,10872,4.0,19.65168,55.6,64.26832,66.95746,1.0,0.0,70.597
31069,41221,253,1061,3.5,25.07042,0.0,81.74976,84.66667,1.0,0.0,51.434
31071,49951,219,1147,2.0,26.57895,0.0,84.60744,86.71004,1.0,0.0,84.822
31073,62698,154,1094,2.6,18.5567,0.0,79.2,79.66102,1.0,0.0,77.78888889
31075,62487,58,409,2.0,23.44828,0.0,93.14721,93.28358,1.0,0.0,70.521
31077,50068,274,1232,2.9,22.49489,0.0,78.19743,80.69897,1.0,0.0,79.236
31079,54110,7093,32030,5.8,13.14405,85.38,66.28381,66.21268,1.0,0.0,58.749
31081,73759,606,4760,3.7,16.86209,48.95,76.76459,77.41646,1.0,0.0,61.486
31083,55010,321,1731,2.9,23.38235,0.0,82.30088,83.50569,1.0,0.0,51.3
31085,54280,134,630,2.2,23.5023,0.0,92.35294,92.16418,1.0,0.0,16.649
31087,48475,328,1304,3.5,22.8471,0.0,84.44444,85.9864,1.0,0.0,61.657
31089,56777,1071,5730,2.4,19.784,35.29,85.86062,85.92793,1.0,0.0,69.209
31091,53234,49,412,2.7,34.95935,0.0,85.74879,85.06787,1.0,0.0,59.23888889
31093,54291,564,3340,4.4,19.8419,0.0,77.21434,79.35062,1.0,0.0,54.909
31095,55414,687,4193,2.7,21.3944,51.84,69.59184,70.13405,1.0,0.0,72.94288889
31097,55062,489,2058,3.9,20.42341,0.0,65.72404,67.98029,1.0,0.0,69.63788889
31099,62260,495,3776,3.2,17.71075,45.45,77.69895,78.02046,1.0,0.0,65.54188889
31101,57307,928,4547,3.2,23.01489,52.87,81.19138,81.11696,1.0,0.0,64.35188889
31103,47053,131,597,2.0,26.05634,0.0,89.10506,89.81132,1.0,0.0,56.796
31105,46782,377,1975,3.5,24.14734,0.0,80.50122,83.27118,1.0,0.0,38.00088889
31107,51296,1100,4655,3.0,21.86186,0.0,78.33046,79.03568,1.0,0.0,76.819
31109,65819,28584,177006,4.2,11.93734,91.75,46.5752,44.58353,1.0,0.0,46.88988889
31111,62948,3168,18367,3.9,16.25819,69.48,76.50887,76.15802,1.0,0.0,55.79288889
31113,56283,69,471,2.5,21.17647,0.0,88.6918,90.44444,1.0,0.0,56.88088889
31115,56291,98,409,2.9,24.54545,0.0,84.55498,81.4978,1.0,0.0,12.65788889
31117,54876,62,443,2.7,,,,,,,22.449
31119,56970,3564,19665,3.9,14.48722,72.1,75.36543,75.47885,1.0,0.0,77.81588889
31121,58437,734,4004,4.0,19.10112,41.11,78.60803,79.84586,1.0,0.0,55.182
31123,54879,567,2605,3.6,17.19745,0.0,82.54848,82.6036,1.0,0.0,49.46388889
31125,52534,391,1946,3.2,18.10345,0.0,78.61163,78.43887,1.0,0.0,60.40188889
31127,55574,769,3581,3.6,18.31832,47.93,68.13838,70.74592,1.0,0.0,94.495
31129,60636,399,2454,2.7,25.29002,0.0,79.37762,80.564,1.0,0.0,65.444
31131,68443,1322,8369,3.5,18.18766,44.89,66.39648,67.61221,1.0,0.0,72.35088889
31133,49089,325,1486,2.8,25.27881,0.0,73.8204,74.94752,1.0,0.0,67.761
31135,58925,283,1834,1.8,20.10399,0.0,84.76727,85.50162,1.0,0.0,80.337
31137,61442,993,4953,3.0,18.23759,58.12,83.14168,82.79227,1.0,0.0,68.644
31139,56484,575,4125,3.3,17.23404,0.0,85.2514,86.29113,1.0,0.0,78.558
31141,62776,2181,17741,3.7,15.10724,68.57,77.34035,77.51415,1.0,0.0,82.647
31143,59159,370,2912,3.0,18.70155,0.0,79.55083,79.35574,1.0,0.0,56.437
31145,55657,968,5854,3.3,18.72038,68.41,83.22466,82.72395,1.0,0.0,77.232
31147,51874,721,4197,3.2,22.06339,49.42,73.21331,74.33479,1.0,0.0,63.32688889
31149,48461,180,873,2.1,22.76119,0.0,86.63304,88.36105,1.0,0.0,46.91988889
31151,63655,1046,7310,3.6,14.32331,48.93,59.41605,62.82007,1.0,0.0,51.81688889
31153,83104,9104,96776,4.1,9.502693,94.73,57.40348,54.03616,1.0,0.0,41.80188889
31155,72526,1217,11155,3.7,16.24636,33.51,70.63597,71.23416,1.0,0.0,59.06588889
31157,53956,4287,18160,4.2,16.7319,70.18,71.62289,70.54883,1.0,0.0,50.135
31159,72456,1087,8852,4.1,16.58131,39.62,70.2992,70.55115,1.0,0.0,68.507
31161,52051,691,2708,2.4,23.47826,0.0,85.45808,85.39493,1.0,0.0,45.18188889
31163,49684,332,1667,3.2,24.13793,0.0,73.59949,77.76471,1.0,0.0,74.42888889
31165,51831,183,747,2.3,24.4,0.0,84.90833,87.8249,1.0,0.0,21.434
31167,64087,404,3531,3.4,14.7568,26.51,79.07569,80.91628,1.0,0.0,35.94388889
31169,55775,471,2781,2.7,23.9801,0.0,76.27248,77.21646,1.0,0.0,98.47
31171,55599,91,420,4.0,18.51852,0.0,88.88889,88.2904,1.0,0.0,50.23188889
31173,49148,1299,3070,5.2,11.69208,0.0,49.92607,49.60067,1.0,0.0,47.104
31175,55542,455,2124,2.8,23.62769,0.0,81.49171,81.10069,1.0,0.0,66.596
31177,78844,1104,11136,3.7,15.00754,38.77,69.6712,68.84576,1.0,0.0,75.675
31179,64569,798,5610,2.8,15.19608,57.92,71.52406,72.42769,1.0,0.0,59.41588889
31181,52115,335,1653,3.8,22.00557,0.0,78.24541,80.54371,1.0,0.0,71.773
31183,52154,98,550,1.8,20.71006,0.0,82.13508,87.07754,1.0,0.0,38.998
31185,63249,1175,7265,3.4,18.59568,55.86,74.90409,74.52869,1.0,0.0,77.519
32001,61650,2581,11074,5.6,17.07317,65.29,71.5801,72.70753,0.0,0.0,35.43788889
32003,62496,301418,1123582,14.7,12.75344,98.69,41.75101,44.31111,0.0,0.0,35.761
32005,84317,3893,22465,8.6,23.4004,68.45,62.45201,63.38462,0.0,0.0,29.574
32007,73914,5815,26791,5.7,8.831937,62.15,73.02238,76.20977,0.0,0.0,39.58188889
32009,35395,127,406,5.2,26.43172,0.0,77.77778,82.13552,0.0,0.0,3.064888889
32011,68806,213,1040,3.5,,,,,,,47.911
32013,72907,1648,8036,4.9,9.887174,62.12,70.27825,75.62733,0.0,0.0,46.66
32015,80894,516,3149,4.8,13.32767,60.95,75.75632,79.49368,0.0,0.0,50.823
32017,60180,647,2013,5.1,20.16632,0.0,78.37711,84.50531,0.0,0.0,55.04188889
32019,63162,5814,23045,8.5,18.85342,63.06,67.35544,69.16463,0.0,0.0,20.877
32021,50069,687,2093,5.6,22.59508,68.08,59.03856,60.94218,0.0,0.0,30.72088889
32023,52783,6651,17596,9.7,26.71484,64.73,67.98694,69.0677,0.0,0.0,31.018
32027,65000,880,2530,4.9,18.88772,0.0,70.78709,74.61207,0.0,0.0,24.108
32029,73271,328,2050,8.3,26.67526,7.36,63.17435,66.31908,0.0,0.0,10.52388889
32031,75232,47922,254278,7.8,13.959,95.73,45.16824,46.30724,0.0,0.0,29.54488889
32033,57923,1021,4595,4.2,16.48352,46.67,72.17068,77.88967,0.0,0.0,61.137
32510,58382,6656,26130,8.2,18.15584,95.16,52.46642,54.18138,0.0,0.0,26.986
33001,76105,4472,31128,6.9,18.15889,33.72,56.04724,54.34946,1.0,0.0,33.047
33003,73073,3633,23134,7.7,22.89028,9.8,50.35612,48.53931,1.0,0.0,21.283
33005,66398,6379,39851,6.1,16.92812,34.98,41.08082,40.47414,1.0,0.0,24.21588889
33007,49465,3828,14399,7.9,21.07356,33.76,52.12061,52.13577,1.0,0.0,48.797
33009,77022,7217,48154,5.8,18.11238,31.28,37.97064,36.86862,1.0,0.0,22.609
33011,79222,29194,240135,7.0,12.94538,78.81,47.4846,45.28437,1.0,0.0,43.354
33013,81132,9764,82622,5.8,15.10679,45.39,45.95399,44.1788,1.0,0.0,30.94488889
33015,96775,14099,185979,7.1,14.29125,75.1,50.52764,48.18365,1.0,0.0,38.925
33017,72817,10032,73223,6.3,13.70133,67.6,42.80456,41.35279,1.0,0.0,27.312
33019,65881,3786,23105,5.4,17.7011,35.84,48.84847,47.19682,1.0,0.0,23.293
34001,61377,35571,121037,17.8,15.18893,87.29,45.28362,45.88261,0.0,0.0,42.68388889
34003,107114,59225,477892,9.6,15.49461,99.9,42.50908,41.09215,0.0,0.0,64.459
34005,92471,25900,230784,8.2,14.96613,93.34,40.79174,39.34704,0.0,0.0,41.511
34007,71718,61747,256048,10.1,13.5543,98.38,32.21782,32.45758,0.0,0.0,53.62988889
34009,75829,8546,45492,13.8,23.25594,82.55,58.37106,57.23508,0.0,0.0,54.62988889
34011,60352,18073,66277,10.8,13.66035,76.97,45.6694,46.26768,0.0,0.0,34.999
34013,65528,111465,373943,11.7,11.95632,99.99,20.69958,21.85711,0.0,0.0,56.724
34015,87220,20136,151080,9.3,13.53093,91.65,48.37775,48.0476,0.0,0.0,48.354
34017,77323,86854,360498,10.6,10.39055,100.0,22.64614,26.23115,0.0,0.0,58.433
34019,113611,4932,63295,7.2,15.21998,50.43,54.63858,50.96429,0.0,0.0,51.04388889
34021,87581,33028,205405,7.4,13.60278,96.52,30.14462,29.13899,0.0,0.0,52.599
34023,95610,59132,436329,8.7,13.11219,99.33,38.55442,38.1874,0.0,0.0,56.234
34025,104219,35894,327712,8.8,14.84772,96.27,53.07185,50.69056,0.0,0.0,57.17
34027,114103,22653,252588,7.8,14.65414,93.23,50.38256,46.9013,0.0,0.0,59.695
34029,78181,63592,278413,9.5,21.29131,97.1,65.52705,63.52809,0.0,0.0,47.84488889
34031,64422,83071,245187,12.6,12.60352,97.59,37.80453,41.01502,0.0,0.0,57.71288889
34033,65563,7466,29532,9.5,16.04026,54.7,55.63313,55.30521,0.0,0.0,31.55888889
34035,115573,15563,167938,7.8,13.19725,94.21,41.90627,38.52299,0.0,0.0,48.51988889
34037,92739,7486,73836,9.4,13.62957,60.15,62.93799,58.51367,0.0,0.0,48.106
34039,83189,50517,276211,9.9,12.55436,100.0,30.80521,31.49177,0.0,0.0,66.162
34041,80412,7539,55670,8.5,14.90748,62.44,60.67669,56.94515,0.0,0.0,43.005
35001,56632,102304,330645,8.1,13.51921,95.8,34.78606,36.56758,0.0,1.0,47.19588889
35003,27423,820,1159,7.2,32.39645,0.0,71.78854,73.00086,0.0,1.0,28.617
35005,51441,12054,28106,8.1,14.47059,75.75,63.83749,69.75895,0.0,1.0,53.46488889
35006,42705,5972,9120,9.2,14.3503,44.66,39.86207,44.64787,0.0,1.0,48.92088889
35007,43265,1973,5191,7.1,22.64377,47.64,48.73838,54.37167,0.0,1.0,52.909
35009,53864,7011,22292,5.5,11.24482,85.93,66.95005,69.16098,0.0,1.0,56.212
35011,42319,282,710,4.9,20.30075,0.0,68.3278,72.80799,0.0,1.0,98.17
35013,46547,44372,97153,8.3,13.6568,80.71,36.19958,39.69216,0.0,1.0,48.912
35015,66199,7379,33700,6.9,13.66658,79.15,67.22327,75.16148,0.0,1.0,65.036
35017,43557,5266,11893,9.0,23.08503,57.65,41.56574,45.39661,0.0,1.0,49.966
35019,38903,843,1531,6.7,22.63427,55.92,32.66998,41.89127,0.0,1.0,89.77988889
35021,39913,96,276,4.3,25.66372,0.0,59.01328,63.16832,0.0,1.0,123.4528889
35023,41858,796,1956,5.8,18.45304,0.0,49.34641,56.73759,0.0,1.0,78.259
35025,66780,8713,29545,11.0,10.66586,78.97,70.85036,79.02763,0.0,1.0,54.708
35027,49115,3340,8943,8.8,25.44214,46.82,66.49729,67.35882,0.0,1.0,39.06388889
35028,111724,642,9974,3.7,16.40494,88.76,31.91755,34.80029,0.0,1.0,67.37
35029,39233,5187,10372,15.9,20.4839,59.39,48.00552,54.3996,0.0,1.0,42.98888889
35031,35659,22414,24035,10.3,10.10308,42.62,23.53422,29.45329,0.0,1.0,45.44588889
35033,40618,884,2064,8.0,21.85145,0.0,27.25401,33.61876,0.0,1.0,65.11
35035,46735,10168,25696,8.3,15.99197,70.41,59.86963,61.60537,0.0,1.0,40.598
35037,38389,1794,3099,7.4,23.42758,58.43,62.19719,68.00929,0.0,1.0,96.60388889
