Fips,Income,Older,Urban,Trump2016,Trump2020,RepGov,Female
42119,55679,18.58432,57.19,60.94828,61.4268,0,0
42121,45761,19.096,45.24,69.03512,69.99774,0,0
42123,50554,19.54252,44.96,68.27054,68.94431,0,0
42125,63119,18.35739,69.18,60.79839,60.8383,0,0
42127,53602,20.72289,11.91,68.27185,66.34982,0,0
42129,58398,19.9708,74.64,64.0624,63.46432,0,0
42131,57599,17.70492,16.54,67.44242,66.87307,0,0
42133,65238,15.19916,75.28,62.48148,61.53075,0,0
44001,80231,18.56255,98.86,36.08602,34.29527,0,1
44003,69089,16.43764,92.01,47.86111,45.11725,0,1
44005,77760,18.86411,87.91,37.66253,34.06865,0,1
44007,56141,13.74309,94.49,37.35082,37.61035,0,1
44009,86715,17.60975,69.18,42.19763,39.20326,0,1
45001,42412,18.80962,21.42,62.86833,66.07416,1,0
45003,52633,16.75726,63,61.49413,60.56113,1,0
45005,29124,17.20742,31.74,22.02348,23.23963,1,0
45007,51740,16.23805,62.07,69.8777,70.3121,1,0
45009,36230,18.18182,45.49,35.46408,37.28787,1,0
45011,38131,15.06315,17.46,51.56662,53.2119,1,0
45013,65843,23.90125,80.35,54.94847,54.37114,1,0
45015,62204,11.7893,71.05,56.03593,54.94744,1,0
45017,45385,19.1072,0,50.11254,51.92377,1,0
45019,62958,14.24889,89.12,42.78249,42.62921,1,0
45021,42542,14.50118,38.95,69.71132,71.40087,1,0
45023,42116,16.19283,28.22,51.20406,54.9597,1,0
45025,39046,14.70912,26.23,55.90845,59.84849,1,0
45027,36722,19.8309,14.29,47.80945,49.96713,1,0
45029,39079,16.96047,24.43,52.71313,54.14096,1,0
45031,37206,15.65172,42.24,50.52301,51.92338,1,0
45033,33159,14.27188,30.49,48.19596,50.24044,1,0
45035,65468,11.09914,80.52,55.92431,54.23665,1,0
45037,48818,16.00084,26.69,58.75987,61.51533,1,0
45039,39522,16.34721,21.69,35.76253,38.10976,1,0
45041,47949,14.14672,61.48,51.0611,50.55806,1,0
45043,46058,23.07436,58.48,54.9954,55.8716,1,0
45045,61162,13.92763,87.39,59.36277,58.11276,1,0
45047,43879,16.2423,60.25,59.02448,60.71049,1,0
45049,35871,15.73564,21.53,39.60655,41.97743,1,0
45051,49082,19.54564,69.62,67.32288,66.10568,1,0
45053,43125,14.18112,33.33,42.9094,49.17327,1,0
45055,52270,15.5889,42.32,60.48139,60.87305,1,0
45057,58035,18.09302,50.05,60.94997,60.78447,1,0
45059,42099,15.48503,35.81,63.34517,65.6127,1,0
45061,33199,16.2299,28.05,34.38964,35.67786,1,0
45063,60627,13.44425,74.72,65.55582,64.203,1,0
45065,44683,32.77164,0,50.83413,51.92207,1,0
45067,34365,15.77302,39.25,38.22185,38.83977,1,0
45069,33534,16.35195,44.95,41.11852,44.0678,1,0
45071,48029,17.31981,32.15,59.60702,61.41914,1,0
45073,50529,20.73146,35.08,71.86401,73.02547,1,0
45075,37134,16.56788,36.22,30.67433,33.01298,1,0
45077,48794,15.29704,64.21,73.85975,74.56122,1,0
45079,52611,11.38381,90.93,31.14109,30.08585,1,0
45081,46019,17.45223,19.47,64.55193,66.9614,1,0
45083,53567,14.5812,72.57,63.00117,62.93768,1,0
45085,45181,13.86938,68.03,42.52861,42.92723,1,0
45087,40686,17.86749,34.64,58.39332,61.72588,1,0
45089,32814,17.55506,18.06,32.31444,34.60744,1,0
45091,64904,12.56035,77.05,58.40423,57.42937,1,0
46003,53107,21.00193,0,69.2253,74.87544,1,1
46005,49712,15.38461,72.63,65.78558,67.90002,1,1
46007,37071,10.44118,0,57.96345,58.66441,1,1
46009,50278,23.09783,0,70.78009,74.47517,1,1
46011,62109,11.0485,70.33,53.21767,54.91865,1,1
46013,60082,15.23966,71.11,59.6599,60.29521,1,1
46015,49732,16.74829,0,68.40034,70.28113,1,1
46017,25973,9.58231,0,34.89796,33.33334,1,1
46019,44388,17.15831,51.83,77.19742,77.69679,1,1
46021,45737,24.51613,0,84.71721,85.56701,1,1
46023,47412,16.33579,0,69.38538,67.45969,1,1
46025,48517,18.99696,0,68.73869,74.21622,1,1
46027,46378,11.20068,75.68,41.60584,43.10284,1,1
46029,55580,14.39324,77.54,66.53526,68.06474,1,1
46031,34024,10.73583,0,50.04255,50.42868,1,1
46033,58806,24.79598,0,69.76251,70.11285,1,1
46035,51724,16.73296,76.68,64.85161,66.3946,1,1
46037,48023,22.89377,0,59.22825,63.05668,1,1
46039,55404,19.18129,0,65.67308,72.29787,1,1
46041,41942,9.882139,35.92,42.35501,40.18311,1,1
46043,55159,22.12543,0,83.36449,85.99883,1,1
46045,58977,20.02744,0,74.71324,77.48111,1,1
46047,46782,23.61847,50.04,70.47432,71.20238,1,1
46049,49068,23.41463,0,76.74419,81.55669,1,1
46051,59813,19.30693,44.63,66.84447,69.90655,1,1
46053,40583,23.44498,0,76.51841,78.43224,1,1
46055,51801,20.5379,0,89.65517,90.23746,1,1
46057,65776,15.73913,0,74.25778,76.93804,1,1
46059,52568,25.07553,0,76.51265,78.05011,1,1
46061,63772,12.96,0,74.62612,75.08375,1,1
46063,55017,14.28571,0,90.24708,92.00492,1,1
46065,70093,14.15037,74.73,63.30601,63.30391,1,1
46067,54434,20.15209,0,74.79941,78.15237,1,1
46069,52496,19.27273,0,78.69566,79.43661,1,1
46071,34122,13.51351,0,65.93607,66.18834,1,1
46073,47689,20.85427,0,67.01138,71.66998,1,1
46075,49609,21.79487,0,80.64516,83.13857,1,1
46077,54609,19.8995,0,65.85653,68.51385,1,1
46079,60733,18.72247,55.13,59.50486,62.67665,1,1
46081,51774,17.94212,63.12,62.58233,63.2991,1,1
46083,84889,9.458776,70.73,61.42841,60.55377,1,1
46085,47429,15.07208,0,68.7544,65.24734,1,1
46087,59913,16.49484,0,69.34673,71.31035,1,1
46089,39850,29.84293,0,78.45207,81.19335,1,1
46091,56862,18.44769,0,54.23729,59.09091,1,1
46093,59524,13.35677,62,72.63574,72.23848,1,1
46095,32780,12.43902,0,58.85798,58.38752,1,1
46097,50123,20.22222,0,66.35338,69.15642,1,1
46099,60033,11.69171,86.36,53.72015,53.3425,1,1
46101,57392,15.55916,0,59.01024,60.85465,1,1
46103,58738,14.46792,79.2,62.42852,60.96005,1,1
46105,55626,23.3564,0,83.00124,83.94248,1,1
46107,54722,24.7191,0,80.07491,82.53623,1,1
46109,44709,17.11577,0,55.12094,55.81611,1,1
46111,54874,18.93096,0,72.92965,76.37131,1,1
46115,50590,18.87836,0,62.82616,66.51913,1,1
46117,69991,17.39865,57.48,73.26101,72.82082,1,1
46119,59457,18.5567,0,78.86179,78.06451,1,1
46121,31876,6.969697,0,22.91765,20.95313,1,1
46123,45710,19.88795,51.51,78.6692,80.15578,1,1
46125,62792,18.76923,0,70.77109,72.33949,1,1
46127,80698,14.97453,38.61,66.9791,67.12592,1,1
46129,48394,21.61137,63.57,76.5442,76.20155,1,1
46135,56535,16.48564,65.23,58.79784,60.37615,1,1
46137,32341,7.054674,26.45,48.04177,44.59161,1,1
47001,50672,18.21854,65.34,64.59981,65.17852,1,0
47003,49860,14.19135,44.4,74.86928,75.19908,1,0
47005,38940,21.80404,21.54,74.58083,78.07162,1,0
47007,40195,17.89727,0,77.87096,82.05974,1,0
47009,57939,17.63751,67.37,72.10361,71.11502,1,0
47011,50427,15.3978,67.03,77.51875,76.7557,1,0
47013,39443,18.35036,44.98,78.85477,82.57551,1,0
47015,51859,17.16281,18.87,75.59917,79.15205,1,0
47017,42025,18.76255,16.94,74.81854,77.32046,1,0
47019,39202,18.87492,59.03,80.48874,79.96081,1,0
47021,63241,12.46644,17.04,71.38343,71.26357,1,0
47023,47508,16.80099,34.76,78.90722,78.48101,1,0
47025,37987,17.57377,28.45,80.22604,81.91579,1,0
47027,34238,23.14211,0,73.31277,77.95208,1,0
47029,36192,18.74196,32.47,80.86389,81.84938,1,0
47031,49494,16.19932,52.71,72.42523,73.64715,1,0
47033,44431,16.15144,32.62,73.83958,76.43114,1,0
47035,46527,28.19857,39.11,77.61047,77.97019,1,0
47037,60799,10.8859,96.59,34.267,32.36409,1,0
47039,42905,21.33508,0,78.21717,80.6907,1,0
47041,47420,16.69342,21.63,74.40923,78.37425,1,0
47043,56166,14.78584,32.25,70.96514,72.53629,1,0
47045,44302,15.3641,57.14,76.56133,78.04231,1,0
47047,59529,17.52282,20.96,67.57484,68.26488,1,0
47049,36687,19.04896,0,82.50581,85.24458,1,0
47051,50201,18.93272,30.38,70.43941,73.10788,1,0
47053,42720,16.49634,52.29,70.71957,72.79606,1,0
47055,48024,17.9123,26.25,71.61871,74.10437,1,0
47057,41829,17.40093,0,82.8804,84.51746,1,0
47059,44366,18.9973,34.81,78.91533,79.25018,1,0
47061,36317,19.42986,0,76.33685,82.01537,1,0
47063,44040,16.71085,78.13,76.96681,76.37124,1,0
47065,57196,15.55519,89.98,55.75315,53.82876,1,0
47067,30691,17.9289,0,82.63795,86.44315,1,0
47069,37834,17.48174,19.79,53.14867,57.23939,1,0
47071,37690,19.6937,32.07,80.53071,82.84798,1,0
47073,42188,18.05444,42.14,80.26964,82.19868,1,0
47075,39574,15.32057,52.58,44.10902,44.93884,1,0
47077,43491,16.00577,23.62,79.80731,81.50582,1,0
47079,43159,20.58268,33.15,73.58578,74.69263,1,0
47081,44684,15.4741,0,73.24143,77.06469,1,0
47083,44688,17.82178,0,68.87836,73.73846,1,0
47085,48056,18.42397,17.51,69.02927,74.30792,1,0
47087,37563,19.60177,0,72.61075,77.36239,1,0
47089,49611,18.46093,40.51,77.70875,78.97612,1,0
47091,35778,21.5796,14.79,82.36729,82.91245,1,0
47093,55874,14.03963,89.08,58.97605,56.46638,1,0
47095,33709,16.68342,0,68.88325,73.353,1,0
47097,38849,14.46618,41.34,56.28025,63.29057,1,0
47099,43651,16.83228,24.12,79.31409,81.92115,1,0
47101,40541,18.39522,29.81,77.78744,79.76466,1,0
47103,51249,17.48115,27.51,78.18387,78.68401,1,0
47105,58186,23.67892,59.39,75.47202,73.98712,1,0
47107,46029,17.90261,39.66,78.49043,79.66206,1,0
47109,39859,18.86646,14.73,78.11659,80.64745,1,0
47111,42265,14.79831,20.43,83.5781,85.33783,1,0
47113,46651,14.52964,74.17,56.45853,55.74622,1,0
47115,50819,17.48439,22.98,70.90104,74.76614,1,0
47117,51868,14.24622,34.18,71.62778,74.22369,1,0
47119,57337,14.03064,58.41,67.81396,67.43683,1,0
47121,50565,18.87689,0,77.40663,80.74837,1,0
47123,45566,18.14931,23.92,78.36364,80.69914,1,0
47125,56102,8.318497,80.26,56.42655,54.96104,1,0
47127,58234,19.92,0.13,79.46001,81.60497,1,0
47129,40397,17.24138,0.11,81.46759,84.2246,1,0
47131,42532,17.6509,38.42,77.92686,79.80179,1,0
47133,42149,18.46754,15.78,73.88651,78.88811,1,0
47135,41960,19.0815,0,75.90192,80.951,1,0
47137,40182,24.67533,0,77.38597,81.23508,1,0
47139,41968,18.61314,0,78.17485,81.24402,1,0
47141,45512,15.72318,65.02,70.40952,70.72604,1,0
47143,44132,16.95535,31.98,79.0243,81.02955,1,0
47145,54440,20.27259,49.01,73.50787,74.1984,1,0
47147,66006,12.74598,46.76,71.71437,72.77041,1,0
47149,64170,9.152506,82.98,60.48555,56.63131,1,0
47151,35685,14.76278,19.44,84.85189,88.42245,1,0
47153,49707,18.12804,26.2,78.24245,80.73635,1,0
47155,47202,17.10768,43.35,79.07684,77.59963,1,0
47157,47924,11.10628,97.24,34.63739,33.97809,1,0
47159,50704,14.99603,17.12,74.02159,78.84212,1,0
47161,46565,18.29222,0,73.14027,78.62135,1,0
47163,46024,19.75982,74.44,76.13933,75.12406,1,0
47165,66171,13.93676,72.12,70.491,68.50265,1,0
47167,60874,12.23234,44.87,72.2788,73.49495,1,0
47169,49280,14.43299,0,66.80458,73.43672,1,0
47171,43688,20.35348,55.33,79.06782,79.43903,1,0
47173,40322,15.45575,0,80.98001,83.74985,1,0
47175,38265,19.38126,0,75.29996,80.17802,1,0
47177,42475,16.05441,38.62,70.29119,74.02086,1,0
47179,49242,16.33534,73.58,69.17286,67.17937,1,0
47181,38879,19.26202,0,86.16912,86.89459,1,0
47183,42351,16.80315,32.99,74.22281,75.68985,1,0
47185,42603,18.54433,21.83,78.32447,80.75662,1,0
47187,115930,10.94881,80.61,65.10029,62.20076,1,0
47189,76507,13.75961,61.53,69.82909,67.66582,1,0
48001,45969,15.79006,32.94,77.95937,78.5874,1,0
48003,84946,9.70932,83.5,79.67925,84.30837,1,0
48005,46653,14.08659,56.92,72.53432,72.52849,1,0
48007,46912,25.56627,72.74,73.85115,75.17494,1,0
48009,61190,17.1166,11.01,88.66245,89.65804,1,0
48011,57210,20.21277,0,90.85545,93.07554,1,0
48013,50594,13.10175,39.29,63.19736,66.44773,1,0
48015,59942,16.64338,33.66,78.63729,78.65192,1,0
48017,45051,14.79628,71.25,75.28027,77.09677,1,0
48019,53008,23.34237,0,79.88838,79.09555,1,0
48021,61883,12.77833,36.15,57.74868,55.95527,1,0
48023,41180,22.64416,0,84.91957,87.77908,1,0
48025,41806,13.91618,57.02,56.07709,63.75796,1,0
48027,54292,9.411041,84.81,55.08569,53.30167,1,0
48029,54210,10.87996,95.46,40.98045,40.13489,1,0
48031,64832,20.36775,0,74.29882,73.14877,1,0
48033,66101,22.69504,0,90.41096,95.43269,1,0
48035,48460,21.86258,18.78,81.12094,81.84309,1,0
48037,47339,15.30403,64.58,72.27444,70.87112,1,0
48039,74225,10.48993,77.47,60.3952,58.3499,1,0
48041,50113,8.304907,87.94,58.54685,55.87755,1,0
48043,45670,18.01752,65.13,49.05348,51.03691,1,0
48045,44409,21.25748,0,85.14986,88.13793,1,0
48047,30116,17.44186,68.24,23.61325,40.17714,1,0
48049,47097,18.47222,59.6,86.09937,85.77869,1,0
48051,53626,18.80841,23.34,76.54428,78.32501,1,0
48053,56696,20.4231,44.33,76.63026,75.92751,1,0
48055,52588,13.36808,57.71,55.6495,53.63654,1,0
48057,52085,15.56075,55.27,66.66667,71.80499,1,0
48059,50330,19.02638,27.82,87.437,87.99766,1,0
48061,38106,11.89068,91.58,32.0596,42.94498,1,0
48063,43714,16.68007,38.52,70.47556,71.66008,1,0
48065,64799,15.83333,4.8,88.86248,89.01345,1,0
48067,44154,20.21063,25.99,79.11425,79.22021,1,0
48069,45689,13.23155,54.24,70.79159,76.90831,1,0
48071,89513,10.38821,54.28,79.69509,80.14502,1,0
48073,43483,15.8524,36.95,77.21693,77.40927,1,0
48075,42291,16.65236,66.85,86.46833,85.25669,1,0
48077,58356,19.30836,25.4,87.32788,88.29472,1,0
48079,42873,14.78261,0,75.36071,80.9,1,0
48081,44804,26.32424,0,88.8967,89.15121,1,0
48083,39484,22.16981,48.45,87.40028,88.28807,1,0
48085,96936,9.111926,94.76,56.20469,51.26164,1,0
48087,39536,18.86477,0,85.18198,86.04269,1,0
48089,48258,19.3825,37.39,74.56368,74.90726,1,0
48091,76523,16.71236,53.85,73.0846,70.60306,1,0
48093,52251,22.19739,28.54,82.56528,85.06409,1,0
48095,40987,23.27747,0,82.94283,83.43848,1,0
48097,52047,16.72136,40.97,82.88663,82.13609,1,0
48099,48099,9.953592,80.58,67.36912,65.72158,1,0
48101,38304,27.15232,0,83.36192,81.57099,1,0
48103,61987,11.00324,89.3,75.81463,82.9674,1,0
48105,49117,14.0884,77.25,70.2509,77.50953,1,0
48107,37911,17.22973,0,68.92523,71.47977,1,0
48109,42164,15.74279,0,36.74541,48.03241,1,0
48111,50587,8.177905,76.46,81.9544,86.32691,1,0
48113,59838,9.272142,99.31,34.88515,33.3185,1,0
48115,43726,16.38637,83.71,74.00337,77.88335,1,0
48117,44230,11.19936,82.29,69.29303,71.45336,1,0
48119,44410,19.70874,0,80.56165,83.41049,1,0
48121,88384,8.225742,93.09,57.68241,53.22946,1,0
48123,49208,19.01333,50.38,80.7681,80.89431,1,0
48125,39627,22.89157,0,83.0583,86.33604,1,0
48127,37177,13.67077,60.52,30.20155,37.75232,1,0
48129,40945,25.4902,0,83.90411,87.25729,1,0
48131,35156,17.79891,32.96,31.64222,48.34752,1,0
48133,44773,20.94828,39.65,86.63302,87.27689,1,0
48135,60431,9.605169,90.54,68.66632,73.3429,1,0
48137,37812,29.55145,0,69.57747,83.77111,1,0
48139,76792,11.15617,68.02,71.05004,66.3411,1,0
48141,43948,10.92887,97.83,25.92774,31.55923,1,0
48143,47087,13.1214,53.68,81.13686,81.19623,1,0
48145,37428,17.75701,32.64,65.71101,68.10696,1,0
48147,53111,18.25888,29.47,79.65253,81.11837,1,0
48149,55776,22.08085,32.86,78.41146,78.59516,1,0
48151,45261,24.08377,0,73.46109,79.29901,1,0
48153,39891,17.53671,46.68,75.22982,77.68514,1,0
48155,37648,27.46781,0,74.95108,80.76225,1,0
48157,92310,8.890744,94.46,45.01799,44.1152,1,0
48159,48222,19.11344,30.87,82.25436,83.07047,1,0
48161,49317,18.44364,33.52,78.79864,80.25485,1,0
48163,41038,13.92489,77.82,45.91875,53.47604,1,0
48165,56321,8.986972,36.96,84.76894,89.32444,1,0
48167,71959,12.25414,93.85,59.33029,60.5643,1,0
48169,46490,14.97585,77.67,82.91525,85.48095,1,0
48171,61433,27.0146,46.35,79.59308,78.97261,1,0
48175,55008,20.17784,0,70.50903,77.35707,1,0
48177,49829,15.66356,34.72,72.65228,73.58441,1,0
48179,49121,16.00281,80.61,88.24728,87.89514,1,0
48181,51403,16.12729,56.85,74.94263,74.29971,1,0
48183,50610,13.51749,86.64,69.3654,67.71915,1,0
48185,49498,16.64906,31.1,74.14988,75.98486,1,0
48187,73864,12.46336,73.84,63.78015,61.28595,1,0
48189,42782,12.69938,76.9,72.10861,74.88522,1,0
48191,32597,22.00957,0,81.81818,85.18836,1,0
48193,49210,25.07837,35.62,84.67719,83.14555,1,0
48195,57240,14.20765,59.67,88.85464,90.32731,1,0
48197,42469,17.95196,0,79.88087,84.17722,1,0
48199,60909,14.26101,48.45,86.08574,86.33255,1,0
48201,60241,8.850402,98.79,41.82711,42.70004,1,0
48203,50131,14.69413,43.95,70.97557,72.25177,1,0
48205,72451,17.64069,42.74,88.79178,89.89413,1,0
48207,40880,24.42672,52.38,79.49008,83.1075,1,0
48209,68180,9.734877,68.29,47.159,43.60032,1,0
48211,66849,13.51351,73.05,86.54416,86.39535,1,0
48213,43337,19.95373,39.89,78.96165,79.62269,1,0
48215,38785,10.0034,94.86,28.09874,40.98396,1,0
48217,48670,19.08689,23.73,78.06447,79.87408,1,0
48219,46764,13.58216,60.15,79.55232,80.7412,1,0
48221,60917,22.99705,67.15,81.80322,81.42344,1,0
48223,52079,16.37061,40.37,79.4301,79.79797,1,0
48225,39533,21.8108,26.51,74.74102,74.81191,1,0
48227,50423,13.95653,79.94,76.33456,78.65234,1,0
48229,42671,18.24324,0,57.74971,66.86695,1,0
48231,53360,14.96224,43.37,76.53039,75.60274,1,0
48233,54351,14.6639,77.44,86.62318,87.57269,1,0
48235,56775,15.54878,0,86.84211,85.37683,1,0
48237,48780,17.25921,46.78,89.03864,90.37547,1,0
48239,54088,15.57895,38.18,80.87203,82.50788,1,0
48241,47551,17.2117,21.81,79.23003,80.35623,1,0
48243,51343,28.1106,0,59.06383,60.07663,1,0
48245,48121,13.49064,91.6,49.02304,50.21163,1,0
48247,36176,18.50431,82.6,20.29259,40.91356,1,0
48249,41919,13.25375,59.91,43.82796,54.52484,1,0
48251,62635,12.55654,62.13,77.47512,75.86696,1,0
48253,43903,21.11201,14.85,81.16993,83.96381,1,0
48255,48743,16.04432,61.61,70.7049,75.59535,1,0
48257,67434,11.06014,51.18,72.07838,66.35275,1,0
48259,90937,17.78833,41.84,78.56641,75.96262,1,0
48263,47625,25.97403,0,83.14088,88.96104,1,0
48265,53704,26.02527,58.9,76.47467,75.2532,1,0
48267,42503,27.34463,55.7,87.24936,86.69285,1,0
48271,43192,16.38331,79.54,65.73034,71.36619,1,0
48273,42605,12.42329,81.13,46.01919,50.2924,1,0
48275,39726,19.26229,0,79.38144,81.04396,1,0
48277,45767,17.48281,52.92,78.47009,78.25194,1,0
48279,42700,15.36189,42.31,77.84891,79.87749,1,0
48281,55151,16.91305,31.73,78.18137,77.75748,1,0
48283,40072,15.58029,53.65,42.45974,55.48629,1,0
48285,51128,20.54436,18.68,85.011,86.33912,1,0
48287,55834,16.08804,30.28,76.60226,77.35592,1,0
48289,47065,22.39521,0,86.28324,86.73045,1,0
48291,52577,13.13025,36.77,78.06251,79.43684,1,0
48293,43226,16.61463,46.38,75.14383,74.64541,1,0
48295,57332,12.06395,0,87.6702,89.06134,1,0
48297,48814,21.41119,0,80.85306,83.0827,1,0
48299,54019,33.0719,54.82,79.82076,79.61295,1,0
48303,50377,11.57981,88.66,66.86314,65.29796,1,0
48305,43436,15.96859,43.28,77.41612,80.81116,1,0
48307,42719,19.97541,64.67,82.50162,84.51688,1,0
48309,48858,12.91877,76.65,61.65102,60.90047,1,0
48313,45445,19.89529,32.6,78.19286,78.70493,1,0
48315,38011,22.72277,0,70.56586,71.34046,1,0
48317,56484,11.66827,0,82.79202,85.97222,1,0
48319,49560,26.88039,0,80.66245,80.47696,1,0
48321,48830,14.70629,63.58,69.16546,71.7252,1,0
48323,35594,11.136,90.74,20.72417,44.83905,1,0
48325,59304,15.05148,38.44,70.1344,69.0779,1,0
48327,35881,24.82436,0,79.18604,80.05836,1,0
48329,80189,9.98762,87.71,75.67944,77.51801,1,0
48331,46720,18.25596,43.82,73.66097,75.49168,1,0
48333,47068,23.83475,0,87.08669,88.50299,1,0
48335,48529,16.98813,63.26,81.27854,84.14114,1,0
48337,50542,20.56904,41.06,87.47094,87.78276,1,0
48339,77598,11.5308,77.27,73.95399,71.24011,1,0
48341,53785,9.136138,83.19,75.52261,79.13943,1,0
48343,41418,20.39841,21.58,69.35938,69.30374,1,0
48345,41009,24.29906,0,92.09678,92.63804,1,0
48347,45357,12.92308,53.54,65.7646,64.93293,1,0
48349,46259,15.2935,47.34,73.15346,72.17196,1,0
48351,43367,17.17063,0,73.8404,80.11159,1,0
48353,42522,16.3314,67.34,74.85244,77.12845,1,0
48355,53034,12.61493,93.55,48.77354,50.75404,1,0
48357,49845,9.829867,86.09,88.15833,89.10013,1,0
48359,56590,18.63354,0,89.94709,90.88206,1,0
48361,56556,14.40354,64.83,79.92506,81.08574,1,0
48363,46067,17.47151,49.78,80.8059,81.52984,1,0
48365,51192,16.3439,27.28,81.10055,81.44267,1,0
48367,73718,14.10586,43.92,82.30904,81.50089,1,0
48369,50539,12.04637,39.98,67.81405,80.56604,1,0
48371,47008,13.435,60.22,59.10727,68.87318,1,0
48373,46017,20.78324,22.36,77.18906,76.80824,1,0
48375,41912,11.06405,91,68.8281,68.48534,1,0
48377,37738,20.06849,59.53,29.59601,32.52143,1,0
48379,47572,22.84542,6.77,84.64362,85.16438,1,0
48381,69600,13.20278,85.62,80.61063,78.5416,1,0
48383,65273,11.2202,86.69,78.77778,83.80783,1,0
48385,39506,33.74422,0,82.35995,82.89606,1,0
48387,42233,21.19741,24.27,76.23859,77.79883,1,0
48389,45341,15.70612,85.5,44.50377,61.13371,1,0
48391,44821,20.01405,39.32,62.13922,65.65657,1,0
48393,67470,17.2043,0,95.27273,96.18182,1,0
48395,44917,18.1206,26.15,66.54779,69.71231,1,0
48397,102858,10.80922,83.96,71.83587,68.14867,1,0
48399,42205,20.18573,59.24,86.08234,86.34611,1,0
48401,49788,15.48473,34.13,77.26124,77.37739,1,0
48403,40641,28.06763,0,85.99741,87.1879,1,0
48405,38826,23.56424,0,73.53354,75.13743,1,0
48407,47028,19.08482,0,78.11742,80.40038,1,0
48409,53559,13.51248,80.35,60.44717,63.7979,1,0
48411,43827,23.439,50.64,86.02379,88.701,1,0
48413,47317,15.03876,0,77.70398,81.1044,1,0
48415,53059,15.14073,68.3,83.69131,84.90373,1,0
48417,57126,18.31832,0,91.74434,91.15479,1,0
48419,41961,15.34091,20.57,79.04542,79.08568,1,0
48421,57052,11.55116,0,86.49518,89.40464,1,0
48423,56848,14.96143,68.39,70.50301,69.02823,1,0
48425,63929,16.81736,0,82.71414,82.97958,1,0
48427,30490,11.05738,76.29,18.97186,47.05849,1,0
48429,43115,19.0205,60.63,87.83666,89.07894,1,0
48431,59064,14.50382,0,86.72986,91.39281,1,0
48433,46915,26.00733,0,79.17261,83.55978,1,0
48435,54774,14.73952,81.2,75.97173,78.48427,1,0
48437,43084,18.54725,62.43,76.30137,78.34395,1,0
48439,66059,9.682348,98.71,52.15243,49.08859,1,0
48441,48040,13.54776,83.97,73.28237,71.75751,1,0
48445,41268,14.88994,75.33,73.45434,77.85161,1,0
48447,42701,28.19672,0,88.4901,89.65517,1,0
48449,45604,12.21102,49.44,69.80166,71.82845,1,0
48451,51393,14.5062,84.36,71.84547,71.47313,1,0
48453,76255,8.075029,94.54,27.40475,26.43357,1,0
48455,40486,25.26169,22.76,79.18756,80.41222,1,0
48457,44041,21.95378,21.87,82.83348,84.82401,1,0
48459,48554,16.14372,20.7,82.91243,83.70308,1,0
48461,53867,12.42515,0,74.15124,86.11111,1,0
48463,39725,15.43116,68.62,54.02865,59.69832,1,0
48465,44276,13.35378,89.84,43.45503,54.24306,1,0
48467,51152,18.8984,24.98,85.00161,85.67361,1,0
48469,51646,13.81427,73.37,68.48737,68.32222,1,0
48471,43681,14.41846,54.42,65.42702,65.1152,1,0
48473,59807,12.14965,38.36,62.9674,62.72543,1,0
48475,53621,13.79621,72.11,74.45063,79.82759,1,0
48477,54332,19.8378,46.51,74.21171,74.40004,1,0
48479,44919,8.318097,97.4,22.7654,37.86423,1,0
48481,48040,15.22139,50.1,69.00796,71.15327,1,0
48483,48018,16.48649,0,90.50304,92.3834,1,0
48485,47477,14.44619,89.33,72.82198,69.66978,1,0
48487,44735,16.5006,78.11,77.20068,77.89567,1,0
48489,33171,13.6888,65.42,30.32271,43.98991,1,0
48491,87817,10.24485,88.01,51.87858,48.29699,1,0
48493,71207,13.39415,14.14,72.66164,73.81361,1,0
48495,56781,11.44578,81.87,74.90657,82.45531,1,0
48497,66387,13.72874,27.89,83.75572,83.53007,1,0
48499,48384,26.03965,25.8,84.09846,83.62527,1,0
48501,61560,11.03659,62.67,78.16441,82.63018,1,0
48503,49301,18.4867,66.43,86.01463,86.29688,1,0
48505,33160,11.20841,76.47,32.80153,52.47806,1,0
48507,30076,12.66413,61.97,20.41298,34.02603,1,0
49001,55940,13.0094,43.48,73.81526,86.93549,1,0
49003,62689,12.03283,68.9,62.38821,79.72768,1,0
49005,60315,8.397785,84.31,46.38647,66.06104,1,0
49007,51394,14.71457,66.29,66.28294,71.43772,1,0
49009,58910,24.21875,0,70.32258,80.12924,1,0
49011,84381,8.831068,99.08,44.89256,61.29374,1,0
49013,60767,10.67661,31.79,79.41431,88.13937,1,0
49015,54213,13.66197,26.36,79.80296,86.47482,1,0
49017,51028,18.91892,0,68.74455,78.98975,1,0
49019,50750,14.46303,74.61,43.40215,43.35583,1,0
49021,51393,11.0835,77.45,65.29243,76.29169,1,0
49023,65379,11.34474,56.53,67.68891,86.72008,1,0
49025,52355,20.81575,45.08,64.5606,71.72249,1,0
49027,58644,15.22617,26.06,73.74857,87.72727,1,0
49029,98875,11.09489,37.15,61.4486,79.56081,1,0
49031,40387,23.83562,0,87.03403,88.74857,1,0
49033,60695,16.84902,0,71.71533,84.88628,1,0
49035,73619,9.266241,99.1,32.62819,42.53227,1,0
49037,42982,11.4208,22.13,48.93222,51.39576,1,0
49039,52910,14.01005,59.07,65.82123,82.80421,1,0
49041,54339,15.31509,35.29,77.6962,87.34923,1,0
49043,105374,9.326018,60.8,35.5635,39.29776,1,0
49045,73584,8.019843,82.3,51.27215,66.67301,1,0
